contigName	contigLen	totalAvgDepth	SRR24442552_sub_sorted.bam	SRR24442552_sub_sorted.bam-var
k141_5954	2021	4.94922	4.94922	3.82789
k141_1644	1840	4.00118	4.00118	2.43576
k141_3854	1560	3.99929	3.99929	1.86585
k141_7975	3266	5.65501	5.65501	5.16212
k141_5955	1353	3.45054	3.45054	1.73861
k141_7976	363	1.42254	1.42254	0.24515
k141_3855	641	1.89409	1.89409	0.723455
k141_7977	389	2.75732	2.75732	1.23498
k141_5956	669	3.80154	3.80154	3.03969
k141_3856	474	4.91975	4.91975	1.82636
k141_5957	346	1.9898	1.9898	0.481947
k141_3857	370	5	5	2.85845
k141_5958	394	2.37705	2.37705	0.458073
k141_5959	343	1.67876	1.67876	0.219182
k141_3858	659	4.05501	4.05501	1.69382
k141_7978	1351	3.72273	3.72273	4.08723
k141_1645	1680	4.48889	4.48889	3.28077
k141_5960	805	3.64427	3.64427	1.39467
k141_3859	504	3.62429	3.62429	1.93494
k141_7979	435	5.43509	5.43509	0.591721
k141_1646	313	2.90798	2.90798	0.380368
k141_3860	470	1.41875	1.41875	0.300588
k141_5961	486	4.46131	4.46131	3.98058
k141_7980	752	4.62126	4.62126	2.62172
k141_1647	841	3.32706	3.32706	2.19722
k141_7981	388	4	4	0.886076
k141_7982	394	1.71311	1.71311	0.205424
k141_1648	832	4.80792	4.80792	1.60328
k141_1649	519	3.4878	3.4878	0.620097
k141_3861	1987	4.35112	4.35112	2.68
k141_1650	353	2	2	0.455446
k141_5962	2521	3.59258	3.59258	2.30398
k141_7983	1912	6.01873	6.01873	4.84972
k141_5963	507	1.59944	1.59944	0.347528
k141_5964	488	2.09467	2.09467	0.53107
k141_5965	346	1.15306	1.15306	0.284144
k141_3862	1539	4.02088	4.02088	2.17898
k141_1651	1572	4.33052	4.33052	2.38468
k141_1652	302	1.99342	1.99342	0.00657894
k141_3863	422	3.84559	3.84559	1.14212
k141_3864	622	2.86441	2.86441	2.21936
k141_7984	2012	4.81847	4.81847	7.43825
k141_5966	1592	6.09639	6.09639	5.65275
k141_1653	1196	3.82027	3.82027	1.30738
k141_5967	316	4.77711	4.77711	0.440927
k141_1655	329	0	0	0
k141_7985	809	4.17602	4.17602	1.31547
k141_3865	1186	4.64768	4.64768	3.65449
k141_1656	555	1.42469	1.42469	0.244935
k141_1657	435	2.72632	2.72632	0.396665
k141_1658	627	2.1174	2.1174	0.486187
k141_5968	1552	3.87589	3.87589	1.69334
k141_5969	421	2.61255	2.61255	0.467842
k141_1659	816	4.15916	4.15916	8.18815
k141_1660	387	1.85654	1.85654	0.140349
k141_3866	2403	4.09143	4.09143	2.38771
k141_5970	1180	4.85728	4.85728	2.51119
k141_5971	337	2.24599	2.24599	0.691853
k141_3867	690	2.23889	2.23889	0.57548
k141_5972	395	1.23265	1.23265	0.179257
k141_5973	425	3.22182	3.22182	0.684192
k141_1661	1761	4.54128	4.54128	3.40498
k141_1662	523	3.20912	3.20912	0.595939
k141_1663	721	4.95271	4.95271	2.5118
k141_1664	402	4.11111	4.11111	0.903942
k141_3868	2590	4.73852	4.73852	7.97441
k141_7986	5812	4.42335	4.42335	5.59104
k141_3869	393	1.24691	1.24691	0.186716
k141_5974	2612	4.24574	4.24574	1.94077
k141_3870	450	1.69	1.69	0.335016
k141_5975	703	3.40687	3.40687	2.11132
k141_3871	883	2.66712	2.66712	0.427291
k141_3872	776	5.97444	5.97444	2.01214
k141_1665	3183	4.65776	4.65776	2.83797
k141_7987	2600	3.57143	3.57143	2.29397
k141_5976	2010	3.84355	3.84355	2.95613
k141_3873	1268	4.65295	4.65295	3.12205
k141_3874	327	1.71186	1.71186	0.206279
k141_7988	1786	3.85941	3.85941	2.3362
k141_7989	547	2.57683	2.57683	0.719462
k141_7990	520	1.75676	1.75676	0.694059
k141_5977	2606	5.0908	5.0908	2.65777
k141_3875	2235	5.13333	5.13333	5.5282
k141_3876	340	1.53158	1.53158	0.25032
k141_5978	810	3.28485	3.28485	1.35728
k141_7991	1445	3.86641	3.86641	2.26112
k141_3877	1251	3.96276	3.96276	1.76861
k141_7992	615	2.89677	2.89677	0.74794
k141_7993	396	1.65854	1.65854	0.225784
k141_3878	438	1.88889	1.88889	0.545103
k141_7994	311	1.87578	1.87578	0.109472
k141_1666	5700	5.03261	5.03261	4.66123
k141_7995	886	2.25543	2.25543	1.23807
k141_1667	345	5.58462	5.58462	1.11007
k141_5979	2325	5.36276	5.36276	6.78056
k141_7996	643	2.36308	2.36308	0.500021
k141_1668	691	5.74307	5.74307	1.58756
k141_7997	541	3.20972	3.20972	0.376417
k141_1669	553	2.98015	2.98015	0.790651
k141_1670	453	3.55446	3.55446	0.645204
k141_1671	496	2.12139	2.12139	0.483772
k141_1672	419	2.7658	2.7658	0.836737
k141_1673	376	5.20354	5.20354	4.1984
k141_7998	1622	3.85802	3.85802	1.50873
k141_3879	3795	3.893	3.893	2.38754
k141_1674	529	2.61741	2.61741	1.04636
k141_5980	3472	4.42113	4.42113	3.93677
k141_1675	677	4.17268	4.17268	2.37507
k141_3880	1183	3.63698	3.63698	1.72372
k141_3881	322	2.37209	2.37209	0.235006
k141_3882	420	3.29259	3.29259	1.47913
k141_5981	1559	4.7665	4.7665	8.45468
k141_5982	891	2.46424	2.46424	1.33825
k141_7999	3881	4.21522	4.21522	2.46708
k141_3883	1753	4.38428	4.38428	4.25908
k141_8000	633	1.65631	1.65631	0.371262
k141_1676	2870	4.1625	4.1625	4.03684
k141_5983	1124	5.52259	5.52259	4.10174
k141_1677	413	2.85171	2.85171	0.691667
k141_5984	560	3.37073	3.37073	2.08227
k141_1678	921	5.23217	5.23217	7.35251
k141_3884	1863	5.7052	5.7052	2.84703
k141_3885	382	2.39224	2.39224	0.732926
k141_5985	1022	5.62615	5.62615	2.83597
k141_8001	1910	6.04545	6.04545	8.61988
k141_5986	427	2.99278	2.99278	1.32604
k141_8002	1187	3.40984	3.40984	2.1475
k141_3886	1423	5.58366	5.58366	3.08596
k141_8003	383	2.33906	2.33906	0.397477
k141_8004	407	2.82879	2.82879	1.95495
k141_3887	629	3.39666	3.39666	3.79631
k141_1679	2532	5.67086	5.67086	3.93194
k141_3888	347	1.53807	1.53807	0.249819
k141_1680	347	5.29442	5.29442	1.15777
k141_3889	378	2.59211	2.59211	0.938618
k141_1681	337	1.68984	1.68984	1.50544
k141_3890	821	3.8003	3.8003	0.855582
k141_1682	1103	3.59077	3.59077	2.56136
k141_3891	1301	4.26672	4.26672	4.86184
k141_1683	1702	5.15142	5.15142	3.4451
k141_3892	1262	2.97212	2.97212	1.32685
k141_1684	621	2.67304	2.67304	0.450312
k141_3893	685	4.58131	4.58131	2.2813
k141_3894	537	5.94832	5.94832	2.48955
k141_5987	6372	4.68579	4.68579	4.51944
k141_3895	417	4.80899	4.80899	1.9521
k141_5988	403	1.79447	1.79447	0.219493
k141_5989	304	2.19481	2.19481	0.157881
k141_1685	1870	3.77674	3.77674	3.51612
k141_1686	461	2.97428	2.97428	0.883206
k141_8005	6064	4.84866	4.84866	3.63951
k141_5990	1022	3.21904	3.21904	2.12303
k141_8006	370	5.38182	5.38182	8.11839
k141_8007	228	7	7	0
k141_3896	1583	4.57083	4.57083	1.15577
k141_5991	352	1.5	1.5	0.251244
k141_3897	386	2.02966	2.02966	0.207627
k141_5992	397	2.59919	2.59919	0.647641
k141_1687	1047	3.04459	3.04459	1.96676
k141_1688	675	4.25333	4.25333	2.65516
k141_8008	1283	3.17211	3.17211	1.67442
k141_3898	979	6.20507	6.20507	4.27673
k141_1689	528	1.72487	1.72487	0.306065
k141_5993	1385	3.86316	3.86316	1.80864
k141_1690	428	1.63309	1.63309	0.247565
k141_3899	749	4.35893	4.35893	2.76895
k141_1691	364	1.8972	1.8972	0.111448
k141_1692	369	2.23744	2.23744	0.668132
k141_8009	1699	4.62879	4.62879	3.13667
k141_3900	1974	4.46107	4.46107	4.84873
k141_5994	2430	4.63684	4.63684	4.50171
k141_5995	510	2.34167	2.34167	0.364833
k141_3901	703	2.59313	2.59313	2.19829
k141_8010	4327	4.34786	4.34786	2.93428
k141_1693	5065	4.55361	4.55361	4.5504
k141_1694	311	2.91925	2.91925	0.48719
k141_8011	944	4.57935	4.57935	1.09142
k141_1695	793	5.24261	5.24261	1.15288
k141_1696	459	1.38188	1.38188	0.951104
k141_5996	4625	5.24693	5.24693	5.64959
k141_1697	1242	4.92033	4.92033	4.99916
k141_8012	1870	5.03488	5.03488	3.71604
k141_8013	350	2.405	2.405	0.342688
k141_5997	2011	3.4949	3.4949	1.82107
k141_8014	950	4.33	4.33	1.88596
k141_8015	375	2.73333	2.73333	0.285714
k141_1698	1905	4.86895	4.86895	4.44578
k141_8016	617	2.43255	2.43255	1.15156
k141_3902	7717	4.99802	4.99802	4.88117
k141_8017	750	4.605	4.605	1.98896
k141_3903	471	1.65732	1.65732	0.613453
k141_3904	681	2.71186	2.71186	1.13003
k141_5998	2595	3.72556	3.72556	3.15496
k141_8018	1003	4.78077	4.78077	4.84978
k141_3905	410	1.91538	1.91538	0.579684
k141_5999	581	2.65661	2.65661	1.0353
k141_1699	2511	5.13172	5.13172	3.03392
k141_6000	421	2.78967	2.78967	1.00375
k141_1700	353	21.601	21.601	36.4687
k141_3906	1059	4.20572	4.20572	3.65918
k141_1701	383	1.87124	1.87124	0.991973
k141_3907	338	2.25	2.25	0.487968
k141_3908	325	2.24	2.24	0.183448
k141_3909	313	0.631902	0.631902	0.234038
k141_3910	1068	4.76362	4.76362	4.43586
k141_3911	327	2.79096	2.79096	1.37083
k141_6001	2439	4.39581	4.39581	4.30565
k141_8019	4306	5.00577	5.00577	4.5906
k141_8020	362	1.87264	1.87264	0.566642
k141_6002	2345	5.98998	5.98998	5.0901
k141_6003	351	1.92537	1.92537	0.139403
k141_1702	4518	5.09364	5.09364	4.33632
k141_8021	715	4.15575	4.15575	2.15655
k141_8022	445	1.56949	1.56949	0.246004
k141_6004	852	3.95157	3.95157	2.19166
k141_6005	404	2.17323	2.17323	0.73667
k141_6006	317	3.25748	3.25748	0.565833
k141_6007	346	1.54592	1.54592	0.567112
k141_8023	1148	5.84269	5.84269	4.69238
k141_6008	830	3.70441	3.70441	2.37054
k141_6009	427	2.07942	2.07942	0.500916
k141_8024	887	2.75034	2.75034	0.834319
k141_1703	2761	5.31252	5.31252	3.32604
k141_8025	540	3.7359	3.7359	1.3311
k141_6010	1280	4.10354	4.10354	2.89717
k141_8026	790	2.52969	2.52969	1.45452
k141_6011	431	1.82562	1.82562	0.280199
k141_1704	926	3.4884	3.4884	1.33663
k141_3912	7006	4.82876	4.82876	3.82043
k141_8027	458	2.7987	2.7987	0.291594
k141_3913	304	1.7013	1.7013	0.210848
k141_3914	395	1.66531	1.66531	0.469489
k141_1705	906	4.23016	4.23016	3.92048
k141_1706	407	1.94163	1.94163	0.641111
k141_8028	783	3.44234	3.44234	1.71859
k141_6012	1417	4.68666	4.68666	2.84093
k141_1707	419	1.99257	1.99257	0.432779
k141_6013	354	2.47549	2.47549	0.910726
k141_8029	375	1.78667	1.78667	0.329285
k141_6014	453	4.33663	4.33663	2.81345
k141_6015	455	5.00656	5.00656	1.26969
k141_6016	381	2.17749	2.17749	0.677055
k141_1708	1735	5.4877	5.4877	3.62881
k141_8030	1441	4.70875	4.70875	4.34771
k141_1709	609	3.18083	3.18083	0.336226
k141_6017	1069	5.53101	5.53101	5.90073
k141_3915	3249	4.2375	4.2375	2.28833
k141_3916	697	1.37477	1.37477	0.461856
k141_6018	960	2.7321	2.7321	2.01096
k141_8031	1550	5.51071	5.51071	2.14142
k141_6019	509	2.27855	2.27855	0.28532
k141_8032	355	5.08293	5.08293	0.341128
k141_3917	1041	3.67677	3.67677	3.76955
k141_1710	2136	4.88117	4.88117	3.86293
k141_6020	637	2.4846	2.4846	1.92929
k141_8033	729	2.2487	2.2487	0.76157
k141_8034	404	1.80709	1.80709	0.156313
k141_6021	472	2.62112	2.62112	0.341984
k141_1711	1633	4.94268	4.94268	3.34015
k141_6022	1555	3.95516	3.95516	3.35055
k141_3918	3658	5.36802	5.36802	4.1984
k141_6023	1572	4.22785	4.22785	1.54269
k141_3919	1807	4.33374	4.33374	2.85651
k141_8035	4873	4.35549	4.35549	3.39593
k141_1712	4752	4.57714	4.57714	3.5607
k141_3920	1567	3.76782	3.76782	3.33658
k141_6024	3568	5.31685	5.31685	5.98297
k141_1713	1379	4.72661	4.72661	2.1858
k141_6025	678	3.02841	3.02841	0.714561
k141_3921	1745	3.9536	3.9536	3.67661
k141_8036	2679	3.72202	3.72202	1.30994
k141_1714	965	4.42822	4.42822	1.89379
k141_6026	499	3.47564	3.47564	2.50301
k141_3922	476	3.70245	3.70245	5.0035
k141_8037	566	4.57212	4.57212	2.61165
k141_6027	714	4.33688	4.33688	3.56662
k141_1715	576	2.45775	2.45775	0.705268
k141_3923	673	1.58317	1.58317	1.09412
k141_3924	644	3.46559	3.46559	2.04242
k141_6028	1244	3.69744	3.69744	1.98798
k141_3925	357	1.46377	1.46377	0.249894
k141_6029	402	2.94444	2.94444	2.10845
k141_3926	445	2.27458	2.27458	0.315508
k141_3927	330	2.87778	2.87778	0.554811
k141_1716	2016	3.92712	3.92712	2.30892
k141_3928	1339	4.41968	4.41968	3.46764
k141_3929	587	1.35927	1.35927	0.230723
k141_1717	1260	3.76396	3.76396	1.27516
k141_8038	3452	4.36705	4.36705	3.19693
k141_3930	560	2.1439	2.1439	0.328874
k141_1718	402	4.29365	4.29365	1.06084
k141_8039	379	6.27948	6.27948	15.3952
k141_3931	461	3.83601	3.83601	1.09883
k141_8040	316	1.28313	1.28313	0.204199
k141_8041	399	3.69076	3.69076	5.31125
k141_1719	918	4.34766	4.34766	1.98457
k141_8042	619	3.97015	3.97015	1.62303
k141_1720	741	3.43824	3.43824	3.59575
k141_1721	955	4.92547	4.92547	2.99444
k141_6030	5084	4.73612	4.73612	3.72516
k141_8043	1630	5.36486	5.36486	5.02026
k141_6031	471	3.10592	3.10592	0.794993
k141_8044	328	2.11236	2.11236	0.111598
k141_6032	373	1.69955	1.69955	0.625541
k141_3932	3104	4.90284	4.90284	2.4399
k141_6033	305	1.67097	1.67097	0.222203
k141_8045	1395	4.6241	4.6241	4.10134
k141_8046	784	5.22555	5.22555	1.92219
k141_1722	2819	6.1701	6.1701	4.8519
k141_8047	357	1.46377	1.46377	0.249894
k141_8048	438	2.03819	2.03819	0.197142
k141_3933	2945	4.25689	4.25689	2.24823
k141_8049	1809	4.46112	4.46112	2.59963
k141_1723	2349	5.14961	5.14961	3.81338
k141_6034	4067	4.81287	4.81287	3.51067
k141_1724	509	2.68802	2.68802	0.366085
k141_8050	931	3.75544	3.75544	2.76959
k141_1725	549	4.48872	4.48872	2.77311
k141_3934	2144	4.49499	4.49499	4.54813
k141_1726	328	1.66854	1.66854	0.222847
k141_3935	867	4.00837	4.00837	2.61166
k141_1727	920	4.28182	4.28182	3.07912
k141_3936	706	3.15288	3.15288	1.23244
k141_6035	3530	4.78254	4.78254	2.78046
k141_6036	308	1.71519	1.71519	0.204991
k141_6037	313	0.981595	0.981595	0.0181777
k141_3937	1778	5.29607	5.29607	8.28226
k141_6038	333	2.48087	2.48087	0.668588
k141_3938	303	2.24183	2.24183	0.184554
k141_6039	387	1.39662	1.39662	0.240328
k141_1728	2957	4.73958	4.73958	3.35804
k141_8051	4015	4.73506	4.73506	3.46702
k141_6040	454	1.82566	1.82566	0.652675
k141_6041	449	4.2107	4.2107	1.69035
k141_3939	1375	4.09225	4.09225	3.4482
k141_6042	447	1.86869	1.86869	0.323914
k141_6043	417	2.10861	2.10861	0.443046
k141_3940	812	3.87311	3.87311	3.01868
k141_3941	759	3.92447	3.92447	1.97783
k141_3942	1025	5.27771	5.27771	2.85988
k141_3943	373	1.30045	1.30045	0.211126
k141_6044	1927	5.21216	5.21216	3.21673
k141_3944	313	2.43558	2.43558	0.247368
k141_6045	532	1.96597	1.96597	0.216687
k141_8052	4228	4.48847	4.48847	4.09934
k141_3945	1459	4.57678	4.57678	3.9859
k141_3946	309	1.8239	1.8239	0.146008
k141_8053	1067	6.241	6.241	3.44077
k141_8054	796	4.85604	4.85604	3.34514
k141_3947	1252	4.51906	4.51906	2.37157
k141_1729	7092	5.52046	5.52046	4.76187
k141_3948	638	4.04098	4.04098	1.06197
k141_1730	407	3.50195	3.50195	1.30566
k141_8055	1532	5.52243	5.52243	3.72687
k141_3949	549	2.59148	2.59148	0.950784
k141_8056	871	3.89875	3.89875	2.09113
k141_3950	1927	4.19696	4.19696	4.11881
k141_8057	1586	4.38788	4.38788	3.05989
k141_8058	391	1.25726	1.25726	0.191874
k141_8059	403	1.31621	1.31621	0.217078
k141_8060	312	2.77778	2.77778	0.223603
k141_3951	1416	4.87678	4.87678	7.53899
k141_3952	691	0.839187	0.839187	0.398166
k141_3953	346	2.2602	2.2602	0.193486
k141_1731	3636	4.50029	4.50029	3.16256
k141_3954	532	5.22251	5.22251	1.23907
k141_3955	912	4.53412	4.53412	2.15192
k141_8061	2813	5.29854	5.29854	5.9097
k141_8062	673	1.44168	1.44168	0.247072
k141_8063	326	2.60795	2.60795	0.365422
k141_8064	388	3.5084	3.5084	2.82483
k141_6046	10602	5.57224	5.57224	5.24756
k141_1732	2969	4.08443	4.08443	2.65858
k141_6047	419	1.5539	1.5539	0.248016
k141_1733	495	2.48116	2.48116	0.628279
k141_6048	539	2.77635	2.77635	1.79779
k141_3956	3212	4.79295	4.79295	3.64549
k141_6049	658	3.99016	3.99016	1.18136
k141_1734	1038	5.08671	5.08671	2.73542
k141_8065	1702	5.13338	5.13338	3.46575
k141_6050	361	1.79147	1.79147	0.41345
k141_8066	314	1.81707	1.81707	0.150382
k141_6051	330	3.47222	3.47222	0.451738
k141_3957	2702	3.97688	3.97688	2.51102
k141_6052	2480	5.05236	5.05236	4.05827
k141_1735	2568	5.70968	5.70968	5.22887
k141_1736	441	1.56357	1.56357	1.21232
k141_3958	1039	5.24072	5.24072	7.71908
k141_8067	3487	4.76566	4.76566	3.18242
k141_6053	1364	4.47446	4.47446	2.04015
k141_8068	733	2.82161	2.82161	1.57293
k141_6054	401	1.89243	1.89243	0.528384
k141_6055	462	4.91346	4.91346	1.1404
k141_1737	2084	6.07239	6.07239	3.84263
k141_6056	693	2.97974	2.97974	1.67302
k141_3959	1951	6.46585	6.46585	2.90677
k141_6057	983	4.27011	4.27011	2.58201
k141_1738	1223	4.59087	4.59087	6.30913
k141_1739	380	2.15652	2.15652	1.10203
k141_1740	734	3.55479	3.55479	1.34176
k141_6058	1254	3.30254	3.30254	1.70894
k141_8069	3193	3.72429	3.72429	2.44893
k141_1741	323	1.69942	1.69942	0.211453
k141_6059	351	1.99502	1.99502	0.434974
k141_8070	480	2.08182	2.08182	1.13918
k141_1742	485	3.77015	3.77015	1.09372
k141_6060	676	2.30798	2.30798	1.05925
k141_8071	581	3.80742	3.80742	1.61631
k141_3960	2998	5.3427	5.3427	6.82947
k141_3961	308	1.87342	1.87342	0.111263
k141_1743	1563	4.67587	4.67587	1.77163
k141_1744	393	1.32922	1.32922	0.403564
k141_8072	1695	5.58706	5.58706	4.10267
k141_8073	350	2.035	2.035	0.0942463
k141_8074	445	2.11525	2.11525	0.524086
k141_6061	2377	4.56758	4.56758	4.72982
k141_3962	2101	4.81804	4.81804	5.40537
k141_8075	1651	3.87875	3.87875	3.30929
k141_6062	1968	4.55776	4.55776	3.9551
k141_8076	307	3.3121	3.3121	0.857096
k141_6063	330	3.11667	3.11667	1.14274
k141_3963	2754	5.77919	5.77919	8.97726
k141_6064	424	2.40511	2.40511	0.263857
k141_6065	401	2.61355	2.61355	0.254055
k141_3964	949	2.77972	2.77972	1.47522
k141_3965	646	7.21774	7.21774	11.8071
k141_3966	325	2.14286	2.14286	0.70936
k141_8077	2323	4.14082	4.14082	2.90742
k141_3967	1078	4.3653	4.3653	2.00988
k141_6066	2042	4.2611	4.2611	1.661
k141_6067	310	2.975	2.975	0.691194
k141_6068	317	1.16766	1.16766	0.140394
k141_6069	707	3.01257	3.01257	1.12035
k141_3968	1252	3.62341	3.62341	1.90075
k141_1745	7518	5.31501	5.31501	4.33604
k141_8078	1735	5.64795	5.64795	4.36216
k141_1746	931	2.35083	2.35083	0.889582
k141_3969	1080	4.19892	4.19892	1.46416
k141_1747	318	1.97024	1.97024	0.723659
k141_8079	1720	4.61911	4.61911	2.80194
k141_8080	338	2.70213	2.70213	0.691546
k141_8081	1154	4.56773	4.56773	7.12308
k141_3970	3117	4.91271	4.91271	4.06755
k141_8082	500	2.43143	2.43143	0.435112
k141_8083	528	2.89418	2.89418	0.8588
k141_6070	3905	5.61172	5.61172	4.33189
k141_1748	4094	6.16278	6.16278	5.78386
k141_6071	673	4.05545	4.05545	1.65399
k141_3971	1705	4.65016	4.65016	2.06026
k141_3972	549	2.93734	2.93734	0.54129
k141_3973	484	1.81138	1.81138	0.363713
k141_3974	828	5.43658	5.43658	3.64073
k141_3975	785	8.02362	8.02362	9.06412
k141_3976	397	1.53441	1.53441	0.249827
k141_3977	308	2.60127	2.60127	0.241272
k141_3978	472	1.87267	1.87267	0.373144
k141_8084	3731	4.7914	4.7914	3.71654
k141_3979	625	2.68421	2.68421	0.351543
k141_6072	3661	4.97608	4.97608	4.02406
k141_3980	902	4.57181	4.57181	3.3237
k141_8085	1422	4.40645	4.40645	2.76228
k141_1750	5040	5.30532	5.30532	8.58164
k141_3981	866	3.34497	3.34497	3.36191
k141_8086	709	4.37388	4.37388	2.3743
k141_8087	574	3.875	3.875	2.10963
k141_8088	594	3.16667	3.16667	0.902182
k141_3982	1871	4.37536	4.37536	5.24863
k141_6073	2536	4.60813	4.60813	2.66021
k141_3983	361	4.80095	4.80095	1.41733
k141_6074	1084	3.98929	3.98929	3.25604
k141_6075	355	3.32683	3.32683	0.41717
k141_3984	1770	4.70864	4.70864	5.48514
k141_8089	1982	4.7702	4.7702	2.61291
k141_1751	4663	5.69754	5.69754	4.90208
k141_6076	1106	5.31067	5.31067	6.19133
k141_8090	1038	4.18919	4.18919	2.5865
k141_3985	3388	4.92804	4.92804	4.20462
k141_8091	1873	4.82589	4.82589	2.99872
k141_8092	376	1.77876	1.77876	0.466393
k141_8093	403	2.38735	2.38735	0.452537
k141_3986	1833	4.53238	4.53238	2.08145
k141_1752	4769	5.1444	5.1444	3.99801
k141_1753	342	1.54688	1.54688	0.2491
k141_8094	1836	4.49407	4.49407	3.39906
k141_8097	338	1.49468	1.49468	0.711202
k141_3987	1949	5.65536	5.65536	4.08252
k141_3988	998	3.97995	3.97995	2.17787
k141_3989	492	2.36842	2.36842	1.11314
k141_8098	1653	3.73253	3.73253	3.13345
k141_1754	3605	5.93806	5.93806	8.55842
k141_8099	379	2.98253	2.98253	0.578641
k141_1755	1067	4.89531	4.89531	1.43227
k141_1756	345	2.24103	2.24103	0.596247
k141_6077	9577	4.79209	4.79209	4.0009
k141_1757	1438	4.49767	4.49767	1.28826
k141_6078	560	1.87805	1.87805	0.850614
k141_3990	5503	4.70783	4.70783	2.73711
k141_3991	339	2.16402	2.16402	0.478272
k141_3992	362	3.60849	3.60849	0.239358
k141_1758	1930	4.0809	4.0809	2.89283
k141_3993	337	1.33155	1.33155	0.222816
k141_1759	416	1.68421	1.68421	0.284807
k141_6079	3227	5.47774	5.47774	5.02205
k141_3994	1524	4.1361	4.1361	1.54958
k141_1760	1571	4.89866	4.89866	2.54747
k141_8100	6589	5.14164	5.14164	5.21755
k141_1761	371	1.37104	1.37104	0.23443
k141_8101	484	3.54491	3.54491	0.549028
k141_3995	1076	3.74946	3.74946	1.5177
k141_3996	323	2.56647	2.56647	0.29352
k141_1762	538	1.55928	1.55928	0.247123
k141_8102	375	2.01333	2.01333	0.156072
k141_1763	420	4.26667	4.26667	1.57918
k141_8103	671	3.93666	3.93666	1.24406
k141_1764	385	5.85532	5.85532	1.16701
k141_1765	316	2.46386	2.46386	0.480504
k141_3997	1508	3.25258	3.25258	2.1108
k141_6080	3079	4.34312	4.34312	3.39694
k141_1766	949	4.5607	4.5607	2.09122
k141_6081	302	1.85526	1.85526	0.363019
k141_6082	513	2.45455	2.45455	0.408838
k141_6083	488	3.51775	3.51775	0.814225
k141_6084	586	3.19037	3.19037	0.719998
k141_6085	450	4.96333	4.96333	1.31972
k141_1767	2063	6.43126	6.43126	7.33118
k141_8104	2550	5.55125	5.55125	3.73635
k141_8105	337	5.39572	5.39572	3.12213
k141_1768	589	3.7426	3.7426	2.56145
k141_6086	961	4.91615	4.91615	1.91149
k141_1769	330	2.32222	2.32222	0.219615
k141_6087	329	1.55307	1.55307	0.248572
k141_1770	338	1.6117	1.6117	0.238793
k141_3998	3532	4.5275	4.5275	3.04911
k141_1771	354	4.22059	4.22059	1.60135
k141_8106	851	3.42796	3.42796	2.3023
k141_3999	327	1.58192	1.58192	0.244671
k141_8107	318	5.53571	5.53571	0.537639
k141_4000	1142	3.95363	3.95363	2.37929
k141_4001	318	4.38095	4.38095	0.680354
k141_4002	318	1.69048	1.69048	0.214998
k141_8108	1732	5.65107	5.65107	6.66119
k141_1772	2091	4.74446	4.74446	3.71301
k141_4003	942	5.32197	5.32197	3.34122
k141_8109	589	5.01822	5.01822	2.33757
k141_8110	390	1.42917	1.42917	0.246008
k141_4004	611	2.26464	2.26464	1.45155
k141_4005	334	1.11957	1.11957	0.105844
k141_4006	905	4.30331	4.30331	1.14263
k141_8111	1517	4.25677	4.25677	2.13826
k141_6088	4726	4.78759	4.78759	4.98393
k141_8112	583	2.7067	2.7067	0.79109
k141_6089	313	2.57055	2.57055	0.246535
k141_6090	321	3.49123	3.49123	1.07492
k141_8113	634	1.9938	1.9938	0.705963
k141_4007	1784	6.50857	6.50857	8.24514
k141_6091	1446	5.39352	5.39352	4.23576
k141_4008	719	2.0246	2.0246	1.05221
k141_6092	621	2.03822	2.03822	0.645346
k141_8114	2047	4.42225	4.42225	2.80105
k141_1773	5200	4.47485	4.47485	3.2868
k141_8115	369	1.38356	1.38356	0.237527
k141_8116	374	2.02232	2.02232	0.237168
k141_1774	378	2.65351	2.65351	0.738445
k141_8117	318	1.74405	1.74405	0.191581
k141_1775	433	1.62898	1.62898	0.298023
k141_4009	1766	4.46597	4.46597	3.48738
k141_4010	481	2.12387	2.12387	0.660369
k141_1776	833	3.30015	3.30015	1.16931
k141_6093	2709	4.966	4.966	4.51842
k141_6094	435	2.79298	2.79298	0.530937
k141_4011	1676	4.38598	4.38598	1.86075
k141_4012	302	2.29605	2.29605	0.527666
k141_8118	2662	5.30215	5.30215	3.41284
k141_4013	539	3.94602	3.94602	1.77801
k141_6095	1262	4.41817	4.41817	2.28492
k141_4014	2590	5.55656	5.55656	3.70404
k141_6096	2956	5.32787	5.32787	3.6928
k141_4015	375	1.80889	1.80889	0.155277
